Branch code,Branch name,Categorization of customers,Mobile Banking,Status,Number of customers
NP0010079,Institutional-Others,QR Merchants,Branch Office Bariyarpur,Active,27
NP0010079,Institutional-Others,QR Merchants,Branch Office Bariyarpur,Inactive,19
NP0010080,Institutional-Others,QR Merchants,Branch Office Gaur,Active,53
NP0010080,Institutional-Others,QR Merchants,Branch Office Gaur,Inactive,62
NP0010081,Institutional-Others,QR Merchants,Branch Office Chandranigahapur,Active,46
NP0010081,Institutional-Others,QR Merchants,Branch Office Chandranigahapur,Inactive,75
NP0010082,Institutional-Others,QR Merchants,Branch Office Garuda,Active,6
NP0010082,Institutional-Others,QR Merchants,Branch Office Garuda,Inactive,4
NP0010083,Institutional-Others,QR Merchants,Branch Office Kantirajpath,Active,186
NP0010083,Institutional-Others,QR Merchants,Branch Office Kantirajpath,Inactive,365
NP0010084,Institutional-Others,QR Merchants,Branch Office Palung,Active,19
NP0010084,Institutional-Others,QR Merchants,Branch Office Palung,Inactive,6
NP0010085,Institutional-Others,QR Merchants,Branch Office Hetauda,Active,200
NP0010085,Institutional-Others,QR Merchants,Branch Office Hetauda,Inactive,267
NP0010086,Institutional-Others,QR Merchants,Branch Office Bharatpur,Active,135
NP0010086,Institutional-Others,QR Merchants,Branch Office Bharatpur,Inactive,273
NP0010087,Institutional-Others,QR Merchants,Branch Office Gunjanagar,Active,12
NP0010087,Institutional-Others,QR Merchants,Branch Office Gunjanagar,Inactive,148
NP0010088,Institutional-Others,QR Merchants,Branch Office Madhi,Active,89
NP0010088,Institutional-Others,QR Merchants,Branch Office Madhi,Inactive,49
NP0010089,Institutional-Others,QR Merchants,Branch Office Narayangadh,Active,66
NP0010089,Institutional-Others,QR Merchants,Branch Office Narayangadh,Inactive,166
NP0010090,Institutional-Others,QR Merchants,Province Birendranagar Chitawan,Active,0
NP0010090,Institutional-Others,QR Merchants,Province Birendranagar Chitawan,Inactive,0
NP0010091,Institutional-Others,QR Merchants,Branch Office Parsa Khairahani,Active,62
NP0010091,Institutional-Others,QR Merchants,Branch Office Parsa Khairahani,Inactive,58
NP0010092,Institutional-Others,QR Merchants,Branch Office Tandi,Active,52
NP0010092,Institutional-Others,QR Merchants,Branch Office Tandi,Inactive,44
NP0010093,Institutional-Others,QR Merchants,Branch Office Hakimchock,Active,51
NP0010093,Institutional-Others,QR Merchants,Branch Office Hakimchock,Inactive,100
NP0010094,Institutional-Others,QR Merchants,Province Office Kathmandu,Active,0
NP0010094,Institutional-Others,QR Merchants,Province Office Kathmandu,Inactive,0
NP0010095,Institutional-Others,QR Merchants,Branch Office Ratnapark,Active,57
NP0010095,Institutional-Others,QR Merchants,Branch Office Ratnapark,Inactive,31
NP0010096,Institutional-Others,QR Merchants,Branch Office Budhanilkanth,Active,29
NP0010096,Institutional-Others,QR Merchants,Branch Office Budhanilkanth,Inactive,8
NP0010097,Institutional-Others,QR Merchants,Branch Office Samakhusi,Active,239
NP0010097,Institutional-Others,QR Merchants,Branch Office Samakhusi,Inactive,77
NP0010098,Institutional-Others,QR Merchants,Branch Office Sankhu,Active,28
NP0010098,Institutional-Others,QR Merchants,Branch Office Sankhu,Inactive,15
NP0010099,Institutional-Others,QR Merchants,Branch Office Putalisadak,Active,112
NP0010099,Institutional-Others,QR Merchants,Branch Office Putalisadak,Inactive,74
NP0010100,Institutional-Others,QR Merchants,Branch Office New Road,Active,93
NP0010100,Institutional-Others,QR Merchants,Branch Office New Road,Inactive,29
NP0010101,Institutional-Others,QR Merchants,Branch Office Thamel,Active,79
NP0010101,Institutional-Others,QR Merchants,Branch Office Thamel,Inactive,52
NP0010102,Institutional-Others,QR Merchants,Branch Office New Baneshwor,Active,122
NP0010102,Institutional-Others,QR Merchants,Branch Office New Baneshwor,Inactive,75
NP0010103,Institutional-Others,QR Merchants,Branch Office Kalimati,Active,71
NP0010103,Institutional-Others,QR Merchants,Branch Office Kalimati,Inactive,37
NP0010104,Institutional-Others,QR Merchants,Branch Office Maharajgunj,Active,121
NP0010104,Institutional-Others,QR Merchants,Branch Office Maharajgunj,Inactive,31
NP0010105,Institutional-Others,QR Merchants,Branch Office Chabahil,Active,197
NP0010105,Institutional-Others,QR Merchants,Branch Office Chabahil,Inactive,85
NP0010106,Institutional-Others,QR Merchants,Branch Office Tripureshwor,Active,199
NP0010106,Institutional-Others,QR Merchants,Branch Office Tripureshwor,Inactive,24
NP0010107,Institutional-Others,QR Merchants,Branch Office Koteshwor,Active,148
NP0010107,Institutional-Others,QR Merchants,Branch Office Koteshwor,Inactive,76
NP0010108,Institutional-Others,QR Merchants,Branch Office Jorpati,Active,46
NP0010108,Institutional-Others,QR Merchants,Branch Office Jorpati,Inactive,107
NP0010109,Institutional-Others,QR Merchants,Branch Office Swyambhu,Active,53
NP0010109,Institutional-Others,QR Merchants,Branch Office Swyambhu,Inactive,24
NP0010110,Institutional-Others,QR Merchants,Branch Office Kalanki,Active,68
NP0010110,Institutional-Others,QR Merchants,Branch Office Kalanki,Inactive,7
NP0010111,Institutional-Others,QR Merchants,Branch Office Kritipur,Active,53
NP0010111,Institutional-Others,QR Merchants,Branch Office Kritipur,Inactive,7
NP0010112,Institutional-Others,QR Merchants,Branch Office Battisputali,Active,66
NP0010112,Institutional-Others,QR Merchants,Branch Office Battisputali,Inactive,10
NP0010113,Institutional-Others,QR Merchants,Branch Office Maitidevi,Active,53
NP0010113,Institutional-Others,QR Merchants,Branch Office Maitidevi,Inactive,13
NP0010114,Institutional-Others,QR Merchants,Branch Office Naxal,Active,39
NP0010114,Institutional-Others,QR Merchants,Branch Office Naxal,Inactive,8
NP0010115,Institutional-Others,QR Merchants,Branch Office Kapan,Active,58
NP0010115,Institutional-Others,QR Merchants,Branch Office Kapan,Inactive,12
NP0010116,Institutional-Others,QR Merchants,Branch Office Lagenkhel,Active,104
NP0010116,Institutional-Others,QR Merchants,Branch Office Lagenkhel,Inactive,13
NP0010117,Institutional-Others,QR Merchants,Branch Office Chapagaun,Active,88
NP0010117,Institutional-Others,QR Merchants,Branch Office Chapagaun,Inactive,31
NP0010118,Institutional-Others,QR Merchants,Branch Office Satdobato,Active,38
NP0010118,Institutional-Others,QR Merchants,Branch Office Satdobato,Inactive,5
NP0010119,Institutional-Others,QR Merchants,Branch Office Mangalbazar,Active,40
NP0010119,Institutional-Others,QR Merchants,Branch Office Mangalbazar,Inactive,7
NP0010120,Institutional-Others,QR Merchants,Branch Office Pulchowk,Active,49
NP0010120,Institutional-Others,QR Merchants,Branch Office Pulchowk,Inactive,3
NP0010121,Institutional-Others,QR Merchants,Branch Office Sallaghari,Active,96
NP0010121,Institutional-Others,QR Merchants,Branch Office Sallaghari,Inactive,16
NP0010122,Institutional-Others,QR Merchants,Branch Office Dudhpati,Active,100
NP0010122,Institutional-Others,QR Merchants,Branch Office Dudhpati,Inactive,50
NP0010123,Institutional-Others,QR Merchants,Branch Office Gatthaghar,Active,98
NP0010123,Institutional-Others,QR Merchants,Branch Office Gatthaghar,Inactive,22
NP0010124,Institutional-Others,QR Merchants,Branch Office Maddhyapur Thimi,Active,31
NP0010124,Institutional-Others,QR Merchants,Branch Office Maddhyapur Thimi,Inactive,11
NP0010125,Institutional-Others,QR Merchants,Branch Office Dhulikhel,Active,18
NP0010125,Institutional-Others,QR Merchants,Branch Office Dhulikhel,Inactive,59
NP0010126,Institutional-Others,QR Merchants,Branch Office Banepa,Active,24
NP0010126,Institutional-Others,QR Merchants,Branch Office Banepa,Inactive,101
NP0010127,Institutional-Others,QR Merchants,Branch Office Panchkhal,Active,42
NP0010127,Institutional-Others,QR Merchants,Branch Office Panchkhal,Inactive,106
NP0010128,Institutional-Others,QR Merchants,Branch Office Gajuri,Active,4
NP0010128,Institutional-Others,QR Merchants,Branch Office Gajuri,Inactive,54
NP0010129,Institutional-Others,QR Merchants,Branch Office Katunje,Active,0
NP0010129,Institutional-Others,QR Merchants,Branch Office Katunje,Inactive,0
NP0010130,Institutional-Others,QR Merchants,Branch Office Dhadingdesi,Active,33
NP0010130,Institutional-Others,QR Merchants,Branch Office Dhadingdesi,Inactive,144
NP0010131,Institutional-Others,QR Merchants,Branch Office Khanikhola,Active,7
NP0010131,Institutional-Others,QR Merchants,Branch Office Khanikhola,Inactive,66
NP0010132,Institutional-Others,QR Merchants,Branch Office Trisuli,Active,49
NP0010132,Institutional-Others,QR Merchants,Branch Office Trisuli,Inactive,220
NP0010133,Institutional-Others,QR Merchants,Branch Office Kharanitar,Active,61
NP0010133,Institutional-Others,QR Merchants,Branch Office Kharanitar,Inactive,47
NP0010134,Institutional-Others,QR Merchants,Branch Office Ranipawa,Active,6
NP0010134,Institutional-Others,QR Merchants,Branch Office Ranipawa,Inactive,39
NP0010135,Institutional-Others,QR Merchants,Branch Office Chautara,Active,32
NP0010135,Institutional-Others,QR Merchants,Branch Office Chautara,Inactive,201
NP0010136,Institutional-Others,QR Merchants,Branch Office Melamchi,Active,64
NP0010136,Institutional-Others,QR Merchants,Branch Office Melamchi,Inactive,86
NP0010137,Institutional-Others,QR Merchants,Branch Office Barhabise,Active,22
NP0010137,Institutional-Others,QR Merchants,Branch Office Barhabise,Inactive,32
NP0010138,Institutional-Others,QR Merchants,Branch Office Dhunche,Active,33
NP0010138,Institutional-Others,QR Merchants,Branch Office Dhunche,Inactive,127
NP0010139,Institutional-Others,QR Merchants,Province Office Bhairahawa,Active,1
NP0010139,Institutional-Others,QR Merchants,Province Office Bhairahawa,Inactive,0
NP0010140,Institutional-Others,QR Merchants,Branch Office Dayanagar,Active,90
NP0010140,Institutional-Others,QR Merchants,Branch Office Dayanagar,Inactive,31
NP0010141,Institutional-Others,QR Merchants,Branch Office Majhagaun,Active,23
NP0010141,Institutional-Others,QR Merchants,Branch Office Majhagaun,Inactive,5
NP0010142,Institutional-Others,QR Merchants,Branch Office Parroha,Active,31
NP0010142,Institutional-Others,QR Merchants,Branch Office Parroha,Inactive,3
NP0010143,Institutional-Others,QR Merchants,Branch Office Bhairahawa,Active,141
NP0010143,Institutional-Others,QR Merchants,Branch Office Bhairahawa,Inactive,48
NP0010144,Institutional-Others,QR Merchants,RTC Manglapur,Active,40
NP0010144,Institutional-Others,QR Merchants,RTC Manglapur,Inactive,3
NP0010145,Institutional-Others,QR Merchants,Branch Office Dhakdhai,Active,32
NP0010145,Institutional-Others,QR Merchants,Branch Office Dhakdhai,Inactive,9
NP0010146,Institutional-Others,QR Merchants,Branch Office Siddharthanagar,Active,32
NP0010146,Institutional-Others,QR Merchants,Branch Office Siddharthanagar,Inactive,0
NP0010147,Institutional-Others,QR Merchants,Branch Office Khasauli,Active,87
NP0010147,Institutional-Others,QR Merchants,Branch Office Khasauli,Inactive,11
NP0010148,Institutional-Others,QR Merchants,Branch Office Butwal,Active,153
NP0010148,Institutional-Others,QR Merchants,Branch Office Butwal,Inactive,37
NP0010149,Institutional-Others,QR Merchants,Branch Office Lumbini,Active,52
NP0010149,Institutional-Others,QR Merchants,Branch Office Lumbini,Inactive,35
NP0010150,Institutional-Others,QR Merchants,Branch Office Parasi,Active,18
NP0010150,Institutional-Others,QR Merchants,Branch Office Parasi,Inactive,125
NP0010151,Institutional-Others,QR Merchants,Branch Office Rajahar,Active,72
NP0010151,Institutional-Others,QR Merchants,Branch Office Rajahar,Inactive,27
NP0010152,Institutional-Others,QR Merchants,Branch Office Kawasoti,Active,73
NP0010152,Institutional-Others,QR Merchants,Branch Office Kawasoti,Inactive,163
NP0010153,Institutional-Others,QR Merchants,Branch Office Bardaghat,Active,23
NP0010153,Institutional-Others,QR Merchants,Branch Office Bardaghat,Inactive,338
NP0010154,Institutional-Others,QR Merchants,Branch Office Taulihawa,Active,16
NP0010154,Institutional-Others,QR Merchants,Branch Office Taulihawa,Inactive,111
NP0010155,Institutional-Others,QR Merchants,Branch Office Krishnanagar,Active,32
NP0010155,Institutional-Others,QR Merchants,Branch Office Krishnanagar,Inactive,16
NP0010156,Institutional-Others,QR Merchants,Branch Office Jeetpur ,Active,42
NP0010156,Institutional-Others,QR Merchants,Branch Office Jeetpur ,Inactive,77
NP0010157,Institutional-Others,QR Merchants,Branch Office Palpa,Active,30
NP0010157,Institutional-Others,QR Merchants,Branch Office Palpa,Inactive,8
NP0010158,Institutional-Others,QR Merchants,Branch Office Rampur,Active,67
NP0010158,Institutional-Others,QR Merchants,Branch Office Rampur,Inactive,6
NP0010159,Institutional-Others,QR Merchants,Branch Office Tamghas,Active,0
NP0010159,Institutional-Others,QR Merchants,Branch Office Tamghas,Inactive,30
NP0010160,Institutional-Others,QR Merchants,Branch Office Ridi,Active,27
NP0010160,Institutional-Others,QR Merchants,Branch Office Ridi,Inactive,31
NP0010161,Institutional-Others,QR Merchants,Branch Office Sandhikharka,Active,23
NP0010161,Institutional-Others,QR Merchants,Branch Office Sandhikharka,Inactive,52
NP0010162,Institutional-Others,QR Merchants,Branch Office Thada,Active,20
NP0010162,Institutional-Others,QR Merchants,Branch Office Thada,Inactive,37
NP0010163,Institutional-Others,QR Merchants,Gandaki Province Office ,Active,3
NP0010163,Institutional-Others,QR Merchants,Gandaki Province Office ,Inactive,0
NP0010164,Institutional-Others,QR Merchants,Branch Office Pokhara,Active,78
NP0010164,Institutional-Others,QR Merchants,Branch Office Pokhara,Inactive,76
NP0010165,Institutional-Others,QR Merchants,Branch Office Bagar,Active,92
NP0010165,Institutional-Others,QR Merchants,Branch Office Bagar,Inactive,68
NP0010166,Institutional-Others,QR Merchants,Branch Office Gagangauda,Active,79
NP0010166,Institutional-Others,QR Merchants,Branch Office Gagangauda,Inactive,55
NP0010167,Institutional-Others,QR Merchants,Branch Office Chipledhunga,Active,68
NP0010167,Institutional-Others,QR Merchants,Branch Office Chipledhunga,Inactive,31
NP0010168,Institutional-Others,QR Merchants,Branch Office Damauli,Active,108
NP0010168,Institutional-Others,QR Merchants,Branch Office Damauli,Inactive,33
NP0010169,Institutional-Others,QR Merchants,Branch Office Khairenitar,Active,54
NP0010169,Institutional-Others,QR Merchants,Branch Office Khairenitar,Inactive,8
NP0010170,Institutional-Others,QR Merchants,Branch Office Dumre,Active,56
NP0010170,Institutional-Others,QR Merchants,Branch Office Dumre,Inactive,10
NP0010172,Institutional-Others,QR Merchants,Branch Office Galyang,Active,51
NP0010172,Institutional-Others,QR Merchants,Branch Office Galyang,Inactive,17
NP0010173,Institutional-Others,QR Merchants,Branch Office Waling ,Active,66
NP0010173,Institutional-Others,QR Merchants,Branch Office Waling ,Inactive,18
NP0010174,Institutional-Others,QR Merchants,Branch Office Syangja,Active,14
NP0010174,Institutional-Others,QR Merchants,Branch Office Syangja,Inactive,43
NP0010175,Institutional-Others,QR Merchants,Branch Office Gorkha,Active,120
NP0010175,Institutional-Others,QR Merchants,Branch Office Gorkha,Inactive,51
NP0010176,Institutional-Others,QR Merchants,Branch Office Arughat,Active,13
NP0010176,Institutional-Others,QR Merchants,Branch Office Arughat,Inactive,21
NP0010177,Institutional-Others,QR Merchants,Branch Office Palungtar,Active,22
NP0010177,Institutional-Others,QR Merchants,Branch Office Palungtar,Inactive,42
NP0010178,Institutional-Others,QR Merchants,Branch Office Beshishahar ,Active,126
NP0010178,Institutional-Others,QR Merchants,Branch Office Beshishahar ,Inactive,55
NP0010179,Institutional-Others,QR Merchants,Branch Office Bhorletar,Active,15
NP0010179,Institutional-Others,QR Merchants,Branch Office Bhorletar,Inactive,21
NP0010180,Institutional-Others,QR Merchants,Branch Office Bhotewadar,Active,63
NP0010180,Institutional-Others,QR Merchants,Branch Office Bhotewadar,Inactive,21
NP0010181,Institutional-Others,QR Merchants,Branch Office Manag,Active,5
NP0010181,Institutional-Others,QR Merchants,Branch Office Manag,Inactive,5
NP0010182,Institutional-Others,QR Merchants,Branch Office Baglung,Active,41
NP0010182,Institutional-Others,QR Merchants,Branch Office Baglung,Inactive,18
NP0010183,Institutional-Others,QR Merchants,Branch Office Hatiya,Active,28
NP0010183,Institutional-Others,QR Merchants,Branch Office Hatiya,Inactive,21
NP0010184,Institutional-Others,QR Merchants,Branch Office Kusma,Active,43
NP0010184,Institutional-Others,QR Merchants,Branch Office Kusma,Inactive,28
NP0010185,Institutional-Others,QR Merchants,Branch Office Huwas,Active,11
NP0010185,Institutional-Others,QR Merchants,Branch Office Huwas,Inactive,12
NP0010186,Institutional-Others,QR Merchants,Branch Office Beni,Active,38
NP0010186,Institutional-Others,QR Merchants,Branch Office Beni,Inactive,8
NP0010188,Institutional-Others,QR Merchants,Branch Office Jomsom,Active,16
NP0010188,Institutional-Others,QR Merchants,Branch Office Jomsom,Inactive,17
NP0010190,Institutional-Others,QR Merchants,Branch Office Lamahi,Active,11
NP0010190,Institutional-Others,QR Merchants,Branch Office Lamahi,Inactive,70
NP0010191,Institutional-Others,QR Merchants,Branch Office Tulsipur,Active,15
NP0010191,Institutional-Others,QR Merchants,Branch Office Tulsipur,Inactive,74
NP0010192,Institutional-Others,QR Merchants,Branch Office Trimargh,Active,15
NP0010192,Institutional-Others,QR Merchants,Branch Office Trimargh,Inactive,1
NP0010193,Institutional-Others,QR Merchants,Branch Office Gadhawa,Active,11
NP0010193,Institutional-Others,QR Merchants,Branch Office Gadhawa,Inactive,27
NP0010194,Institutional-Others,QR Merchants,Branch Office Ghorahi,Active,72
NP0010194,Institutional-Others,QR Merchants,Branch Office Ghorahi,Inactive,153
NP0010195,Institutional-Others,QR Merchants,Branch Office Narayanpur,Active,33
NP0010195,Institutional-Others,QR Merchants,Branch Office Narayanpur,Inactive,84
NP0010196,Institutional-Others,QR Merchants,Branch Office Pyuthan,Active,27
NP0010196,Institutional-Others,QR Merchants,Branch Office Pyuthan,Inactive,26
NP0010197,Institutional-Others,QR Merchants,Branch Office Rolpa,Active,23
NP0010197,Institutional-Others,QR Merchants,Branch Office Rolpa,Inactive,87
NP0010198,Institutional-Others,QR Merchants,Branch Office Salyan ,Active,25
NP0010198,Institutional-Others,QR Merchants,Branch Office Salyan ,Inactive,63
NP0010199,Institutional-Others,QR Merchants,Branch Office Musikot,Active,0
